order_id,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country,courier_status,fulfilled_by
402-1929389-9021907,Expedited,Pimpri Chinchwad,MAHARASHTRA,411033.0,IN,Shipped,
404-2083996-4440320,Expedited,NAGPUR,MAHARASHTRA,440002.0,IN,Shipped,
403-9717103-2929957,Expedited,PATNA,BIHAR,800023.0,IN,Shipped,
403-0074662-4859533,Expedited,LUCKNOW,UTTAR PRADESH,226021.0,IN,Shipped,
407-7416063-6837107,Expedited,THANE,MAHARASHTRA,400606.0,IN,Cancelled,
407-1231923-8474725,Standard,GURUGRAM,HARYANA,122505.0,IN,Shipped,Easy Ship
404-6933177-8043550,Expedited,PALUS,MAHARASHTRA,416310.0,IN,Shipped,
407-7274886-2536333,Standard,Ghaziabad,UTTAR PRADESH,201014.0,IN,,Easy Ship
404-7857666-7829144,Expedited,HYDERABAD,TELANGANA,500032.0,IN,Shipped,
171-8018386-1481941,Expedited,VELLORE,TAMIL NADU,632515.0,IN,Shipped,
406-7415163-0411563,Standard,JALNA,MAHARASHTRA,431203.0,IN,Shipped,Easy Ship
407-0011865-5518701,Expedited,Bargawan,MADHYA PRADESH,486886.0,IN,Unshipped,
171-5148700-4077126,Expedited,NEW DELHI,DELHI,110023.0,IN,Shipped,
171-0088041-1405908,Standard,NEW DELHI,DELHI,110023.0,IN,Shipped,Easy Ship
405-0601958-3223562,Expedited,KALYAN,MAHARASHTRA,421004.0,IN,Shipped,
405-9052158-8179545,Standard,CHENNAI,TAMIL NADU,600100.0,IN,Shipped,Easy Ship
402-1536441-5757153,Expedited,AHMEDABAD,Gujarat,380018.0,IN,Shipped,
171-2525432-1341138,Expedited,BENGALURU,KARNATAKA,560094.0,IN,Shipped,
406-1622895-4288335,Expedited,PUNE,MAHARASHTRA,411058.0,IN,Shipped,
408-3619142-4861123,Expedited,NAVI MUMBAI,MAHARASHTRA,400706.0,IN,Shipped,
408-5203180-5077125,Expedited,Dharangaon dist jalgaon,MAHARASHTRA,425105.0,IN,Shipped,
403-0176942-1404315,Expedited,MUMBAI,MAHARASHTRA,400103.0,IN,Shipped,
403-7552607-6651546,Expedited,NEW DELHI,DELHI,110055.0,IN,Shipped,
407-8753364-0223513,Standard,BHUJ,Gujarat,370001.0,IN,Shipped,Easy Ship
407-4883560-1354711,Expedited,BHUJ,Gujarat,370001.0,IN,Shipped,
407-6587072-3422701,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Shipped,
406-3289093-0857911,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Shipped,
406-2798456-2899562,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Shipped,
408-6562325-4328344,Expedited,HOWRAH,WEST BENGAL,711104.0,IN,Shipped,
408-9548821-8064326,Expedited,KANPUR,UTTAR PRADESH,208027.0,IN,Shipped,
408-6516120-8542723,Expedited,Mumbai,MAHARASHTRA,400007.0,IN,Shipped,
171-1942295-1997150,Standard,MAYILADUTHURAI,TAMIL NADU,609001.0,IN,Shipped,Easy Ship
403-5561058-1853166,Standard,BENGALURU,KARNATAKA,560036.0,IN,Shipped,Easy Ship
403-6850770-4071539,Expedited,Gurgaon,HARYANA,122001.0,IN,Cancelled,
171-1126367-5897169,Expedited,NOIDA,UTTAR PRADESH,201307.0,IN,Shipped,
408-7741000-2000313,Standard,Nashik,MAHARASHTRA,422004.0,IN,Shipped,Easy Ship
404-0367459-0661140,Expedited,TIRUVURU,ANDHRA PRADESH,521235.0,IN,Shipped,
171-6191247-5195533,Expedited,NAGPUR,MAHARASHTRA,440023.0,IN,Shipped,
407-2126211-8574718,Expedited,GHAZIABAD,UTTAR PRADESH,201005.0,IN,Shipped,
403-0197489-3391546,Expedited,HYDERABAD,TELANGANA,500072.0,IN,Shipped,
407-4061016-9669926,Expedited,GHAZIABAD,UTTAR PRADESH,201005.0,IN,Unshipped,
402-0809172-3122735,Expedited,UTTAR MADARIHAT,WEST BENGAL,735220.0,IN,Shipped,
404-9534943-2734732,Expedited,ahmedabad,Gujarat,380008.0,IN,Shipped,
405-2095794-8194733,Expedited,HYDERABAD,TELANGANA,500005.0,IN,Shipped,
404-3618160-0305939,Expedited,BHANDARA,MAHARASHTRA,441904.0,IN,Shipped,
404-7844665-0954753,Expedited,BENGALURU,KARNATAKA,562123.0,IN,Shipped,
404-3137092-8204314,Expedited,NEW DELHI,DELHI,110018.0,IN,Shipped,
408-9456618-3856317,Expedited,JAIPUR,RAJASTHAN,302029.0,IN,Shipped,
402-0939201-0600323,Expedited,ASANSOL,WEST BENGAL,713305.0,IN,Shipped,
404-3561385-4923518,Expedited,NEW DELHI,DELHI,110059.0,IN,Shipped,
403-7233156-8861904,Expedited,Hyderabad,TELANGANA,500049.0,IN,Shipped,
403-0390612-0088321,Standard,Hyderabad,TELANGANA,500049.0,IN,Shipped,Easy Ship
407-2123682-3649160,Expedited,GHAZIABAD,UTTAR PRADESH,201005.0,IN,Unshipped,
406-0751024-9434700,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Shipped,
407-2894359-5921900,Expedited,GHAZIABAD,UTTAR PRADESH,201005.0,IN,Unshipped,
404-9511291-1797928,Expedited,FARIDABAD,HARYANA,121004.0,IN,Shipped,
404-5799190-7601127,Expedited,FARIDABAD,HARYANA,121004.0,IN,Shipped,
404-4838103-4967509,Expedited,GHAZIABAD,UTTAR PRADESH,201013.0,IN,Shipped,
408-6620088-1469122,Expedited,CHIRALA,ANDHRA PRADESH,523157.0,IN,Shipped,
408-3595947-5756313,Standard,CHIRALA,ANDHRA PRADESH,523157.0,IN,Shipped,Easy Ship
406-9057159-6523553,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
405-0813637-2435550,Expedited,ERNAKULAM,KERALA,682025.0,IN,Shipped,
403-6732076-5121126,Expedited,NOIDA,UTTAR PRADESH,201307.0,IN,Shipped,
402-4529032-3232340,Expedited,ZIRAKPUR,PUNJAB,140603.0,IN,Shipped,
171-3248244-1511544,Expedited,LUCKNOW,UTTAR PRADESH,226021.0,IN,Shipped,
404-1979024-5580336,Expedited,VASAI VIRAR,MAHARASHTRA,401208.0,IN,Shipped,
405-6064354-8374721,Expedited,KOPPA,KARNATAKA,577126.0,IN,Shipped,
405-5558218-3558750,Expedited,HYDERABAD,TELANGANA,502319.0,IN,Shipped,
406-3161574-8153901,Standard,BENGALURU,KARNATAKA,560035.0,IN,Shipped,Easy Ship
406-9710279-3811512,Standard,NEW DELHI,DELHI,110016.0,IN,Shipped,Easy Ship
406-1114882-3657902,Expedited,MUMBAI,MAHARASHTRA,400074.0,IN,Shipped,
402-6448966-6657932,Standard,BENGALURU,KARNATAKA,560086.0,IN,Shipped,Easy Ship
402-5809624-4922733,Expedited,BENGALURU,KARNATAKA,560086.0,IN,Shipped,
406-8829623-5923546,Expedited,CHENNAI,TAMIL NADU,600037.0,IN,Shipped,
405-5351069-1343520,Expedited,GUNTUR,ANDHRA PRADESH,522006.0,IN,Shipped,
407-8883970-5656323,Expedited,MUMBAI,MAHARASHTRA,400101.0,IN,Shipped,
404-0265459-9353904,Expedited,BENGALURU,KARNATAKA,560061.0,IN,Shipped,
403-9695900-1194708,Standard,KOTTAYAM,KERALA,686501.0,IN,Shipped,Easy Ship
171-9366750-1830762,Standard,THANE,MAHARASHTRA,400606.0,IN,Shipped,Easy Ship
403-6468070-7167525,Expedited,Ghaziabad,UTTAR PRADESH,201102.0,IN,Shipped,
171-0644513-9257966,Expedited,KOLKATA,WEST BENGAL,700063.0,IN,Shipped,
404-4315246-3553969,Expedited,Tezpur,ASSAM,784001.0,IN,Shipped,
171-4942141-1145103,Expedited,KOLKATA,WEST BENGAL,700008.0,IN,Shipped,
404-6401677-8649914,Expedited,THANE,MAHARASHTRA,400606.0,IN,Shipped,
404-2813214-5786746,Expedited,THANE,MAHARASHTRA,400606.0,IN,Shipped,
402-5768714-8116318,Standard,CHENNAI,TAMIL NADU,600015.0,IN,Shipped,Easy Ship
402-6126317-6156341,Expedited,NEW DELHI,DELHI,110092.0,IN,Shipped,
408-1876288-5014743,Expedited,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201308.0,IN,Shipped,
408-9556316-3559524,Expedited,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201308.0,IN,Shipped,
171-4301332-2386759,Expedited,MOHALI,PUNJAB,160062.0,IN,Shipped,
406-9697490-9593154,Standard,BENGALURU,KARNATAKA,560084.0,IN,Shipped,Easy Ship
404-2040709-5949154,Expedited,KAVERIPAKKAM,TAMIL NADU,632508.0,IN,Shipped,
402-5548472-4418753,Expedited,HYDERABAD,TELANGANA,500019.0,IN,Shipped,
406-6011656-7142743,Standard,NEW DELHI,DELHI,110093.0,IN,Shipped,Easy Ship
403-2436993-3401114,Standard,MOHALI,PUNJAB,140301.0,IN,Shipped,Easy Ship
408-2498110-7643517,Expedited,LUCKNOW,UTTAR PRADESH,226021.0,IN,Shipped,
403-5820556-1957943,Expedited,Sukhrali Sec 17c Gurgaon,HARYANA,122001.0,IN,Shipped,
406-9841658-9689948,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Shipped,
171-9419005-3489152,Expedited,BENGALURU,KARNATAKA,560041.0,IN,Shipped,
406-8348327-7242746,Expedited,BENGALURU,KARNATAKA,560099.0,IN,Shipped,
404-1974230-5433914,Expedited,DELHI,DELHI,110094.0,IN,Shipped,
405-8472953-6061903,Expedited,BAREILLY,UTTAR PRADESH,243122.0,IN,Shipped,
171-5623996-9609932,Expedited,ANANTNAG,JAMMU & KASHMIR,192101.0,IN,Shipped,
407-0031905-8264351,Expedited,BENGALURU,KARNATAKA,560103.0,IN,Shipped,
406-6825036-7783516,Expedited,PONDICHERRY,PUDUCHERRY,607402.0,IN,Shipped,
402-7735669-0026733,Expedited,Erattayar,KERALA,685514.0,IN,Shipped,
408-7145283-8893100,Standard,Rajkot,Gujarat,360002.0,IN,,Easy Ship
408-3542040-9365151,Expedited,SECUNDERABAD,TELANGANA,500026.0,IN,Shipped,
405-2283537-4817122,Expedited,FATEHABAD,HARYANA,125050.0,IN,Shipped,
405-2115404-5290749,Expedited,CHANDIGARH,CHANDIGARH,160047.0,IN,Shipped,
403-3112837-3905161,Expedited,BENGALURU,KARNATAKA,560040.0,IN,Shipped,
171-1481049-1105118,Expedited,RANCHI,JHARKHAND,834002.0,IN,Shipped,
405-9298734-9119550,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Cancelled,
405-2451760-6612309,Standard,Ghaziabad,UTTAR PRADESH,201014.0,IN,,Easy Ship
402-1108319-5079535,Standard,HYDERABAD,TELANGANA,500092.0,IN,Shipped,Easy Ship
403-5210841-6085165,Expedited,GURUGRAM,HARYANA,122002.0,IN,Shipped,
403-5123482-7288333,Expedited,NAVI MUMBAI,MAHARASHTRA,400703.0,IN,Shipped,
402-9690523-8448345,Expedited,HYDERABAD,TELANGANA,500092.0,IN,Shipped,
403-1602077-8909157,Expedited,CHENNAI,TAMIL NADU,600117.0,IN,Shipped,
171-4189738-5273910,Expedited,Bengaluru,KARNATAKA,560033.0,IN,Shipped,
404-9202939-8325114,Expedited,KOLKATA,WEST BENGAL,700017.0,IN,Shipped,
171-7318260-6992341,Expedited,KOTA,RAJASTHAN,324005.0,IN,Shipped,
171-7245784-3158729,Standard,PUSAD MIDC,MAHARASHTRA,445204.0,IN,Shipped,Easy Ship
402-2788970-7581137,Expedited,Erattayar,KERALA,685514.0,IN,Cancelled,
404-9356725-6873114,Expedited,DAVANAGERE,KARNATAKA,577004.0,IN,Shipped,
171-9652104-0615515,Standard,RANCHI,JHARKHAND,834002.0,IN,,Easy Ship
171-3724262-4141945,Expedited,KOTA,RAJASTHAN,324005.0,IN,Cancelled,
402-0221573-4821167,Expedited,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410.0,IN,Shipped,
407-5615997-8557166,Expedited,KOLKATA,WEST BENGAL,700017.0,IN,Unshipped,
406-3217119-4177925,Expedited,TEZPUR,ASSAM,784001.0,IN,Shipped,
402-0641974-1873938,Standard,Erattayar,KERALA,685514.0,IN,,Easy Ship
408-7699546-9860324,Expedited,ALLAHABAD,UTTAR PRADESH,211003.0,IN,Shipped,
404-2455357-6825150,Expedited,HYDERABAD,TELANGANA,500072.0,IN,Shipped,
407-2477771-9429962,Expedited,HYDERABAD,TELANGANA,500073.0,IN,Shipped,
403-0193909-2631528,Expedited,Ernakulam,KERALA,682028.0,IN,Cancelled,
407-1963284-8462734,Expedited,PUNE,MAHARASHTRA,412207.0,IN,Shipped,
408-7230063-6545957,Expedited,ALLAHABAD,UTTAR PRADESH,211003.0,IN,Unshipped,
171-3961903-6726729,Standard,NAMCHI,SIKKIM,737126.0,IN,Shipped,Easy Ship
403-8655058-7661920,Expedited,BHIMAVARAM,ANDHRA PRADESH,534202.0,IN,Shipped,
408-8997405-1226743,Expedited,MUMBAI,MAHARASHTRA,400011.0,IN,Shipped,
408-3502517-5602711,Expedited,BHOPAL,MADHYA PRADESH,462041.0,IN,Unshipped,
408-7931287-4733162,Expedited,UNNAO,UTTAR PRADESH,209801.0,IN,Unshipped,
403-4679862-7897956,Expedited,KOLKATA,WEST BENGAL,700017.0,IN,Shipped,
406-5753780-4421110,Expedited,MUMBAI,MAHARASHTRA,400067.0,IN,Shipped,
408-3030211-3952369,Expedited,ALLAHABAD,UTTAR PRADESH,211003.0,IN,Unshipped,
404-5469717-4881106,Expedited,ANAKAPALLE,ANDHRA PRADESH,531001.0,IN,Shipped,
408-4155723-9098740,Standard,SIKAR,RAJASTHAN,332001.0,IN,Shipped,Easy Ship
408-4656675-4001113,Standard,DAMOH,MADHYA PRADESH,470661.0,IN,,Easy Ship
407-6945341-8118721,Expedited,SECUNDERABAD,TELANGANA,500061.0,IN,Shipped,
408-6466281-2295549,Expedited,KANPUR,UTTAR PRADESH,208001.0,IN,Shipped,
405-6543898-7204304,Standard,NEW DELHI,DELHI,110085.0,IN,Shipped,Easy Ship
171-6281288-3537141,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Shipped,
407-7637340-6857119,Expedited,HYDERABAD,TELANGANA,500091.0,IN,Shipped,
404-3056581-9661935,Expedited,CHENNAI,TAMIL NADU,600100.0,IN,Shipped,
403-3760027-5737107,Expedited,Hyderabad,TELANGANA,500037.0,IN,Shipped,
171-8630749-1413103,Expedited,SRINAGAR,JAMMU & KASHMIR,190012.0,IN,Shipped,
407-5086343-3839541,Expedited,LUCKNOW,UTTAR PRADESH,226016.0,IN,Shipped,
406-3537505-1336313,Expedited,KOLKATA,WEST BENGAL,700094.0,IN,Shipped,
403-9252414-4758727,Expedited,BENGALURU,KARNATAKA,560045.0,IN,Shipped,
407-1713419-1938721,Standard,BENGALURU,KARNATAKA,560085.0,IN,Shipped,Easy Ship
404-0150247-9533152,Expedited,KASARAGOD,KERALA,671531.0,IN,Shipped,
405-5291526-7502730,Standard,JAMSHEDPUR,JHARKHAND,831011.0,IN,Shipped,Easy Ship
402-7211352-3815521,Expedited,Nallasopara,MAHARASHTRA,401203.0,IN,Cancelled,
406-5501611-1257931,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Shipped,
406-0280954-0864350,Standard,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Shipped,Easy Ship
405-8332289-4269956,Expedited,BENGALURU,KARNATAKA,560061.0,IN,Shipped,
405-4274772-2935514,Expedited,TRIVANDRUM,KERALA,695009.0,IN,Shipped,
171-2555821-2042736,Expedited,ULHASNAGAR,MAHARASHTRA,421003.0,IN,Shipped,
404-0730819-5769961,Expedited,AKOLA,MAHARASHTRA,444001.0,IN,Shipped,
404-4453169-4073901,Expedited,ANAKAPALLE,ANDHRA PRADESH,531001.0,IN,Cancelled,
402-0254728-1066778,Standard,BHUBANESWAR,ODISHA,751010.0,IN,,Easy Ship
403-9364371-3490769,Expedited,GONDIYA,MAHARASHTRA,441614.0,IN,Shipped,
402-4600283-4965943,Expedited,PUNE,MAHARASHTRA,411041.0,IN,Shipped,
404-8989453-3101111,Expedited,MUMBAI,MAHARASHTRA,400067.0,IN,Shipped,
403-1622174-1882749,Expedited,TARAPUR,MAHARASHTRA,401506.0,IN,Shipped,
171-4771755-3939549,Expedited,HYDERABAD,TELANGANA,500044.0,IN,Shipped,
408-7794530-8071521,Expedited,POLLACHI,TAMIL NADU,642005.0,IN,Shipped,
407-9359182-7647511,Expedited,Jaipur,Rajasthan,302017.0,IN,Shipped,
404-3026446-3835516,Expedited,MUMBAI,MAHARASHTRA,400053.0,IN,Shipped,
407-7741657-0496366,Expedited,KOLHAPUR,MAHARASHTRA,416003.0,IN,Shipped,
405-8054097-4790725,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Shipped,
408-2448347-6249908,Expedited,"Silchar, Cachar",ASSAM,788014.0,IN,Cancelled,
408-3581629-5243546,Standard,KOTKAPURA,PUNJAB,151204.0,IN,,Easy Ship
405-5294385-1269926,Expedited,NEW DELHI,DELHI,110026.0,IN,Shipped,
405-4341356-4175560,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Cancelled,
405-6785393-0445142,Expedited,HYDERABAD,TELANGANA,500083.0,IN,Shipped,
171-7750499-8204363,Expedited,HIMMATNAGAR,Gujarat,383001.0,IN,Shipped,
404-7593393-0172361,Expedited,RAIGARH,MAHARASHTRA,402201.0,IN,Cancelled,
405-9409875-3410738,Standard,"Chandkheda, ahmedabad",Gujarat,382424.0,IN,Shipped,Easy Ship
405-0720906-5707553,Expedited,GANDHINAGAR,Gujarat,382042.0,IN,Shipped,
171-7924907-3819544,Expedited,"Bhosari, Pune",MAHARASHTRA,411039.0,IN,Shipped,
405-5337106-1877923,Expedited,Hyderabad,TELANGANA,500081.0,IN,Shipped,
171-5147417-9812338,Expedited,PUNE,MAHARASHTRA,411014.0,IN,Shipped,
404-4326617-0446742,Expedited,SIDDIPET,TELANGANA,502103.0,IN,Shipped,
405-4549147-0309169,Expedited,JAGRAON,PUNJAB,142026.0,IN,Shipped,
402-9497805-9741141,Expedited,HYDERABAD,TELANGANA,500081.0,IN,Shipped,
403-4801603-2362733,Expedited,DERGAON,ASSAM,785614.0,IN,Shipped,
404-7319038-0975517,Expedited,MUMBAI,MAHARASHTRA,400059.0,IN,Shipped,
404-4471635-5099534,Expedited,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,Shipped,
408-2836145-9575553,Expedited,VARANASI,UTTAR PRADESH,221005.0,IN,Shipped,
405-0521629-8504363,Expedited,KAKINADA,ANDHRA PRADESH,533003.0,IN,Shipped,
408-6070153-0037921,Expedited,Shakarpur,DELHI,110092.0,IN,Shipped,
407-0109152-7151514,Expedited,PUNE,MAHARASHTRA,411057.0,IN,Shipped,
402-5155532-9773962,Standard,CHANDIGARH,CHANDIGARH,160036.0,IN,Shipped,Easy Ship
405-2365518-3761122,Standard,New Delhi,DELHI,110015.0,IN,Shipped,Easy Ship
405-8890745-1679513,Expedited,KAKINADA,ANDHRA PRADESH,533004.0,IN,Unshipped,
171-6147641-8619527,Expedited,HYDERABAD,TELANGANA,500081.0,IN,Shipped,
408-0062908-1533103,Standard,MORENA,MADHYA PRADESH,476001.0,IN,Shipped,Easy Ship
408-0277913-9737155,Expedited,HYDERABAD,TELANGANA,500084.0,IN,Shipped,
403-0162632-7219577,Expedited,SITAPUR,UTTAR PRADESH,261001.0,IN,Shipped,
404-7739918-1728343,Expedited,BAREILLY,UTTAR PRADESH,243006.0,IN,Shipped,
402-2324951-8550747,Standard,HYDERABAD,TELANGANA,500032.0,IN,,Easy Ship
408-8526679-2215532,Standard,BENGALURU,KARNATAKA,560059.0,IN,Shipped,Easy Ship
402-6047176-9766746,Standard,Satna,MADHYA PRADESH,485001.0,IN,Shipped,Easy Ship
407-7645968-0329953,Standard,"MAPUSA, BARDEZ",GOA,403507.0,IN,Shipped,Easy Ship
407-6327937-5145956,Expedited,"MAPUSA, BARDEZ",GOA,403507.0,IN,Shipped,
408-2060708-0538701,Expedited,VADODARA,Gujarat,390019.0,IN,Shipped,
171-3801560-5380365,Expedited,GANGTOK,SIKKIM,737101.0,IN,Shipped,
408-6164684-6375517,Standard,RAJKOT,Gujarat,360005.0,IN,Shipped,Easy Ship
408-5297322-5909953,Standard,PUNE,MAHARASHTRA,411014.0,IN,Shipped,
406-5595604-6775568,Expedited,Virar West,MAHARASHTRA,401303.0,IN,Shipped,
405-1347200-8797146,Expedited,BENGALURU,KARNATAKA,560078.0,IN,Shipped,
402-3769547-1646721,Expedited,JAMMU,JAMMU & KASHMIR,180004.0,IN,Shipped,
405-5471246-3363542,Expedited,GHAZIABAD,UTTAR PRADESH,201001.0,IN,Shipped,
408-6529033-3113130,Expedited,hyderabad,TELANGANA,500090.0,IN,Shipped,
405-9564114-3296330,Expedited,MUMBAI,MAHARASHTRA,400068.0,IN,Shipped,
406-4504567-1413156,Expedited,NEW DELHI,DELHI,110059.0,IN,Shipped,
171-2654878-2676326,Expedited,VADODARA,Gujarat,390002.0,IN,Cancelled,
405-9014086-8046746,Expedited,KHAILAR,UTTAR PRADESH,284120.0,IN,Shipped,
408-9120216-7533108,Expedited,CHENNAI,TAMIL NADU,600122.0,IN,Shipped,
402-8414581-7101131,Expedited,BENGALURU,KARNATAKA,560094.0,IN,Shipped,
405-7505747-4832332,Standard,NEW TOWN,WEST BENGAL,700136.0,IN,Shipped,Easy Ship
403-9203285-6713945,Expedited,BENGALURU,KARNATAKA,560032.0,IN,Unshipped,
403-1722330-1769156,Expedited,CHENNAI,TAMIL NADU,600056.0,IN,Shipped,
404-0730354-9169113,Expedited,MUMBAI,MAHARASHTRA,400067.0,IN,Shipped,
171-9245976-2437105,Expedited,KOZHIKODE,KERALA,673017.0,IN,Shipped,
407-0363899-2653973,Expedited,CHENNAI,TAMIL NADU,600073.0,IN,Shipped,
405-2537667-7438761,Expedited,VASAI VIRAR,MAHARASHTRA,401203.0,IN,Shipped,
408-6751986-6221929,Standard,HYDERABAD,TELANGANA,500096.0,IN,Shipped,
408-1041300-3261135,Standard,CHENNAI,TAMIL NADU,600100.0,IN,Shipped,Easy Ship
407-1439362-8534744,Expedited,HYDERABAD,TELANGANA,500018.0,IN,Shipped,
405-6363519-6116312,Standard,THANE,MAHARASHTRA,400610.0,IN,Shipped,Easy Ship
171-5343620-2507510,Standard,GHAZIABAD,UTTAR PRADESH,201011.0,IN,Shipped,Easy Ship
404-2812324-3229104,Expedited,PIMPRI CHINCHWAD Pune,MAHARASHTRA,411027.0,IN,Shipped,
404-8932561-1189167,Standard,PALLADAM,TAMIL NADU,641664.0,IN,,Easy Ship
403-5455761-1651522,Expedited,TIRUPPUR,TAMIL NADU,641601.0,IN,Shipped,
405-4203122-3609133,Expedited,HYDERABAD,TELANGANA,500062.0,IN,Shipped,
408-8906336-7516364,Expedited,SILCHAR,ASSAM,788010.0,IN,Shipped,
403-4114201-8369965,Expedited,BENGALURU,KARNATAKA,560057.0,IN,Shipped,
171-0763677-1055518,Expedited,lucknow,UTTAR PRADESH,226012.0,IN,Shipped,
406-6130013-3029931,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
405-7583914-4537166,Expedited,THANE,MAHARASHTRA,400610.0,IN,Cancelled,
402-5698785-7057917,Standard,CHENNAI,TAMIL NADU,600004.0,IN,Shipped,Easy Ship
404-0356627-7370749,Expedited,Mangalagiri,ANDHRA PRADESH,522503.0,IN,Shipped,
404-0495438-4333910,Expedited,SURAT,Gujarat,395007.0,IN,Shipped,
171-0934691-0770759,Expedited,"Udumalpet, tirupur",TAMIL NADU,642207.0,IN,Shipped,
408-2549328-5017929,Expedited,PURNIA,BIHAR,854301.0,IN,Shipped,
171-3155219-0796365,Expedited,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,Cancelled,
408-5618621-0301934,Expedited,PUNE,MAHARASHTRA,412308.0,IN,Shipped,
405-6799945-5032363,Expedited,DAPOLI,MAHARASHTRA,415712.0,IN,Shipped,
406-0769318-1881912,Expedited,NEW DELHI,DELHI,110018.0,IN,Shipped,
403-1259791-1911564,Standard,JAMMIKUNTA,TELANGANA,505122.0,IN,Shipped,Easy Ship
406-9421008-9734711,Expedited,GURGAON,HARYANA,122001.0,IN,Shipped,
406-4428832-6317966,Standard,GURGAON,HARYANA,122001.0,IN,Shipped,Easy Ship
406-8959639-7168342,Standard,KALYAN west,MAHARASHTRA,421301.0,IN,,Easy Ship
408-3880257-0873140,Expedited,NEW DELHI,DELHI,110075.0,IN,Shipped,
405-9553604-9256348,Standard,MUMBAI,MAHARASHTRA,400059.0,IN,Shipped,Easy Ship
406-6840625-1904362,Expedited,JAMNAGAR,Gujarat,361008.0,IN,Shipped,
408-6206225-7276357,Expedited,CUNCOLIM,GOA,403703.0,IN,Cancelled,
171-3874425-5354741,Expedited,JAMNAGAR,Gujarat,361008.0,IN,Shipped,
406-4606529-3793164,Expedited,JHARSUGUDA,ODISHA,768201.0,IN,Shipped,
402-8564641-5167512,Expedited,CHENNAI,TAMIL NADU,600074.0,IN,Shipped,
408-9045813-0577103,Expedited,COIMBATORE,TAMIL NADU,641014.0,IN,Shipped,
171-7233297-6049164,Expedited,ROHTAK,HARYANA,124001.0,IN,Shipped,
403-0303276-3190753,Expedited,Jaipur,RAJASTHAN,302033.0,IN,Shipped,
407-7926141-7653940,Expedited,PALI,RAJASTHAN,306401.0,IN,Shipped,
171-3167997-3589106,Expedited,FARIDABAD,HARYANA,121001.0,IN,Shipped,
403-7476240-0740368,Standard,"Goregaon west, MUMBAI 400062",MAHARASHTRA,400062.0,IN,,Easy Ship
407-2585607-5860345,Expedited,PALGHAR,MAHARASHTRA,401404.0,IN,Shipped,
405-6172892-6101903,Expedited,jammu,JAMMU & KASHMIR,180015.0,IN,Shipped,
406-8930610-7865952,Expedited,Navi Mumbai,MAHARASHTRA,400706.0,IN,Shipped,
408-8797115-8567508,Expedited,Chennai,TAMIL NADU,600118.0,IN,Shipped,
403-4295393-7949901,Expedited,KALYAN,MAHARASHTRA,421301.0,IN,Shipped,
403-3061596-3252356,Standard,KORBA,CHHATTISGARH,495677.0,IN,Shipped,Easy Ship
406-1173870-3716365,Expedited,KOTHAMANGALAM,KERALA,686693.0,IN,Unshipped,
404-5202800-6166734,Standard,KORBA,CHHATTISGARH,495682.0,IN,Shipped,Easy Ship
403-5661217-5160310,Expedited,MUMBAI,MAHARASHTRA,400104.0,IN,Shipped,
403-7611507-9536332,Expedited,DESAMANGALAM,KERALA,679532.0,IN,Shipped,
406-0772984-4935535,Expedited,JAIPUR,RAJASTHAN,303702.0,IN,Shipped,
402-7617410-0096341,Standard,GURUGRAM,HARYANA,122022.0,IN,,Easy Ship
403-9613556-1282737,Expedited,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,Unshipped,
403-2648569-0772335,Standard,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,,Easy Ship
171-8967810-3528327,Expedited,PUNE,MAHARASHTRA,411057.0,IN,Shipped,
403-8671429-2447562,Expedited,JAIPUR,RAJASTHAN,302039.0,IN,Shipped,
171-6939567-2502719,Expedited,AURANGABAD,MAHARASHTRA,431005.0,IN,Shipped,
407-5001309-1922735,Expedited,PUNE,MAHARASHTRA,411057.0,IN,Shipped,
406-2691031-7993105,Expedited,MANGALURU,KARNATAKA,575030.0,IN,Shipped,
404-5725400-2185108,Standard,CHANDIGARH,CHANDIGARH,160047.0,IN,,Easy Ship
402-8699516-5262721,Standard,JAMSHEDPUR,JHARKHAND,831013.0,IN,Shipped,Easy Ship
404-9103874-5901105,Expedited,CHENNAI,TAMIL NADU,600063.0,IN,Shipped,
406-5901674-6322749,Expedited,THIRUVANANTHAPURAM,KERALA,695586.0,IN,Shipped,
